log_id,drone_id,delivery_id,timestamp,battery_level,gps_signal,weather_condition,status
LOG013051,D024,DEL02176,2026-03-23 23:40:12,91.4,0.88,cloudy,ACTIVE
LOG013052,D024,DEL02176,2026-03-23 23:42:42,89.24,0.668,cloudy,ACTIVE
LOG013053,D024,DEL02176,2026-03-23 23:45:12,87.07,0.713,cloudy,ACTIVE
LOG013054,D024,DEL02176,2026-03-23 23:47:42,84.9,,clear,ACTIVE
LOG013055,D024,DEL02176,2026-03-23 23:50:12,82.73,0.711,cloudy,ACTIVE
LOG013056,D024,DEL02176,2026-03-23 23:52:42,80.57,0.912,cloudy,COMPLETED
LOG013057,D024,DEL02177,2025-11-19 04:37:48,90.35,0.618,cloudy,ACTIVE
LOG013058,D024,DEL02177,2025-11-19 04:38:58,89.33,0.916,cloudy,ACTIVE
LOG013059,D024,DEL02177,2025-11-19 04:40:08,88.32,0.995,cloudy,ACTIVE
LOG013060,D024,DEL02177,2025-11-19 04:41:19,87.31,0.887,cloudy,ACTIVE
LOG013061,D024,DEL02177,2025-11-19 04:42:29,,0.988,cloudy,ACTIVE
LOG013062,D024,DEL02177,2025-11-19 04:43:40,85.28,0.661,cloudy,COMPLETED
LOG013063,D085,DEL02178,2025-10-15 16:51:13,80.39,0.915,clear,ACTIVE
LOG013064,D085,DEL02178,2025-10-15 16:58:33,75.42,0.928,clear,ACTIVE
LOG013065,D085,DEL02178,2025-10-15 17:05:53,70.45,0.626,clear,ACTIVE
LOG013066,D085,DEL02178,2025-10-15 17:13:14,65.49,0.869,clear,ACTIVE
LOG013067,D085,DEL02178,2025-10-15 17:20:34,60.52,0.647,clear,ACTIVE
LOG013068,D085,DEL02178,2025-10-15 17:27:55,55.55,0.989,windy,COMPLETED
LOG013069,D036,DEL02179,2026-02-27 09:28:24,77.65,0.989,heavy_rain,ACTIVE
LOG013070,D036,DEL02179,2026-02-27 09:31:41,75.75,0.986,heavy_rain,ACTIVE
LOG013071,D036,DEL02179,2026-02-27 09:34:58,73.85,0.707,heavy_rain,ACTIVE
LOG013072,D036,DEL02179,2026-02-27 09:38:15,71.95,0.835,windy,ACTIVE
LOG013073,D036,DEL02179,2026-02-27 09:41:32,70.06,1.0,heavy_rain,ACTIVE
LOG013074,D036,DEL02179,2026-02-27 09:44:49,68.16,0.701,heavy_rain,COMPLETED
LOG013075,D086,DEL02180,2026-02-27 11:54:11,78.04,0.907,heavy_rain,ACTIVE
LOG013076,D086,DEL02180,2026-02-27 11:57:40,76.45,0.975,heavy_rain,ACTIVE
LOG013077,D086,DEL02180,2026-02-27 12:01:10,74.87,0.825,heavy_rain,ACTIVE
LOG013078,D086,DEL02180,2026-02-27 12:04:40,73.28,0.922,heavy_rain,ACTIVE
LOG013079,D086,DEL02180,2026-02-27 12:08:09,71.7,0.946,heavy_rain,ACTIVE
LOG013080,D086,DEL02180,2026-02-27 12:11:39,70.11,0.967,heavy_rain,COMPLETED
LOG013081,D021,DEL02181,2026-03-01 14:28:17,82.77,0.774,cloudy,ACTIVE
LOG013082,D021,DEL02181,2026-03-01 14:41:22,78.06,0.912,cloudy,ACTIVE
LOG013083,D021,DEL02181,2026-03-01 14:54:27,73.35,0.59,cloudy,ACTIVE
LOG013084,D021,DEL02181,2026-03-01 15:07:32,68.63,0.811,cloudy,ACTIVE
LOG013085,D021,DEL02181,2026-03-01 15:20:37,63.92,0.73,cloudy,ACTIVE
LOG013086,D021,DEL02181,2026-03-01 15:33:42,59.21,0.567,clear,COMPLETED
LOG013087,D100,DEL02182,2025-10-13 02:44:46,89.86,0.807,clear,ACTIVE
LOG013088,D100,DEL02182,2025-10-13 02:49:02,86.08,0.566,clear,ACTIVE
LOG013089,D100,DEL02182,2025-10-13 02:53:19,82.3,0.716,clear,ACTIVE
LOG013090,D100,DEL02182,2025-10-13 02:57:36,78.52,0.975,clear,ACTIVE
LOG013091,D100,DEL02182,2025-10-13 03:01:53,8.29,0.864,clear,ACTIVE
LOG013092,D100,DEL02182,2025-10-13 03:06:10,10.61,0.944,clear,FAILED
LOG013093,D043,DEL02183,2025-10-12 15:53:36,80.44,0.88,cloudy,ACTIVE
LOG013094,D043,DEL02183,2025-10-12 15:55:51,79.05,0.761,cloudy,ACTIVE
LOG013095,D043,DEL02183,2025-10-12 15:58:07,77.67,0.888,cloudy,ACTIVE
LOG013096,D043,DEL02183,2025-10-12 16:00:23,76.28,0.826,cloudy,ACTIVE
LOG013097,D043,DEL02183,2025-10-12 16:02:39,74.89,,cloudy,ACTIVE
LOG013098,D043,DEL02183,2025-10-12 16:04:55,73.5,0.603,cloudy,COMPLETED
LOG013099,D034,DEL02184,2025-11-04 13:12:41,91.51,0.804,cloudy,ACTIVE
LOG013100,D034,DEL02184,2025-11-04 13:19:10,,0.842,cloudy,ACTIVE
LOG013101,D034,DEL02184,2025-11-04 13:25:40,84.27,0.784,cloudy,ACTIVE
LOG013102,D034,DEL02184,2025-11-04 13:32:10,80.65,0.701,cloudy,ACTIVE
LOG013103,D034,DEL02184,2025-11-04 13:38:39,77.02,0.868,cloudy,ACTIVE
LOG013104,D034,DEL02184,2025-11-04 13:45:09,73.4,0.716,cloudy,COMPLETED
LOG013105,D063,DEL02185,2026-03-30 07:31:32,76.65,0.633,cloudy,ACTIVE
LOG013106,D063,DEL02185,2026-03-30 07:35:47,74.14,0.908,cloudy,ACTIVE
LOG013107,D063,DEL02185,2026-03-30 07:40:02,71.63,0.861,cloudy,ACTIVE
LOG013108,D063,DEL02185,2026-03-30 07:44:17,69.12,0.775,cloudy,ACTIVE
LOG013109,D063,DEL02185,2026-03-30 07:48:32,66.62,0.725,cloudy,ACTIVE
LOG013110,D063,DEL02185,2026-03-30 07:52:47,64.11,0.849,cloudy,COMPLETED
LOG013111,D051,DEL02186,2025-11-04 15:36:02,75.81,0.986,windy,ACTIVE
LOG013112,D051,DEL02186,2025-11-04 15:37:42,75.02,0.65,windy,ACTIVE
LOG013113,D051,DEL02186,2025-11-04 15:39:23,74.22,0.584,windy,ACTIVE
LOG013114,D051,DEL02186,2025-11-04 15:41:03,73.43,0.726,windy,ACTIVE
LOG013115,D051,DEL02186,2025-11-04 15:42:44,72.64,0.722,,ACTIVE
LOG013116,D051,DEL02186,2025-11-04 15:44:24,71.84,0.598,windy,COMPLETED
LOG013117,D019,DEL02187,2026-01-13 23:31:42,86.28,0.721,storm,ACTIVE
LOG013118,D019,DEL02187,2026-01-13 23:36:11,83.62,,storm,ACTIVE
LOG013119,D019,DEL02187,2026-01-13 23:40:41,80.96,0.876,storm,ACTIVE
LOG013120,D019,DEL02187,2026-01-13 23:45:10,78.3,0.867,storm,ACTIVE
LOG013121,D019,DEL02187,2026-01-13 23:49:40,75.64,0.732,storm,ACTIVE
LOG013122,D019,DEL02187,2026-01-13 23:54:10,72.98,0.658,storm,COMPLETED
LOG013123,D079,DEL02188,2026-02-02 22:10:23,79.25,0.996,heavy_rain,ACTIVE
LOG013124,D079,DEL02188,2026-02-02 22:12:16,78.02,0.782,heavy_rain,ACTIVE
LOG013125,D079,DEL02188,2026-02-02 22:14:10,76.79,0.909,heavy_rain,ACTIVE
LOG013126,D079,DEL02188,2026-02-02 22:16:04,75.57,,cloudy,ACTIVE
LOG013127,D079,DEL02188,2026-02-02 22:17:58,74.34,0.914,heavy_rain,ACTIVE
LOG013128,D079,DEL02188,2026-02-02 22:19:52,73.11,0.684,heavy_rain,COMPLETED
LOG013129,D057,DEL02189,2026-02-16 22:00:25,79.05,,windy,ACTIVE
LOG013130,D057,DEL02189,2026-02-16 22:02:02,78.31,0.551,windy,ACTIVE
LOG013131,D057,DEL02189,2026-02-16 22:03:39,77.57,0.553,windy,ACTIVE
LOG013132,D057,DEL02189,2026-02-16 22:05:17,76.84,0.949,windy,ACTIVE
LOG013133,D057,DEL02189,2026-02-16 22:06:54,76.1,0.726,windy,ACTIVE
LOG013134,D057,DEL02189,2026-02-16 22:08:32,75.37,0.63,windy,COMPLETED
LOG013135,D005,DEL02190,2025-10-15 03:49:46,,0.654,storm,ACTIVE
LOG013136,D005,DEL02190,2025-10-15 03:56:30,87.36,0.662,storm,ACTIVE
LOG013137,D005,DEL02190,2025-10-15 04:03:15,82.86,0.757,storm,ACTIVE
LOG013138,D005,DEL02190,2025-10-15 04:09:59,78.36,0.945,,ACTIVE
LOG013139,D005,DEL02190,2025-10-15 04:16:44,73.87,0.709,storm,ACTIVE
LOG013140,D005,DEL02190,2025-10-15 04:23:28,69.37,0.74,storm,COMPLETED
LOG013141,D094,DEL02191,2025-11-18 15:51:49,85.52,0.871,windy,ACTIVE
LOG013142,D094,DEL02191,2025-11-18 16:02:17,75.35,0.799,windy,ACTIVE
LOG013143,D094,DEL02191,2025-11-18 16:12:45,65.19,0.788,windy,ACTIVE
LOG013144,D094,DEL02191,2025-11-18 16:23:14,55.02,0.635,windy,ACTIVE
LOG013145,D094,DEL02191,2025-11-18 16:33:42,44.85,0.715,windy,ACTIVE
LOG013146,D094,DEL02191,2025-11-18 16:44:10,34.69,0.884,windy,COMPLETED
LOG013147,D064,DEL02192,2025-10-29 21:42:40,96.0,0.697,cloudy,ACTIVE
LOG013148,D064,DEL02192,2025-10-29 21:52:20,89.86,0.778,cloudy,ACTIVE
LOG013149,D064,DEL02192,2025-10-29 22:02:00,83.71,0.979,cloudy,ACTIVE
LOG013150,D064,DEL02192,2025-10-29 22:11:40,77.56,,cloudy,ACTIVE
LOG013151,D064,DEL02192,2025-10-29 22:21:21,71.41,0.712,cloudy,ACTIVE
LOG013152,D064,DEL02192,2025-10-29 22:31:01,65.26,0.891,windy,COMPLETED
LOG013153,D005,DEL02193,2026-02-07 01:17:15,96.76,0.793,cloudy,ACTIVE
LOG013154,D005,DEL02193,2026-02-07 01:22:21,93.52,0.804,cloudy,ACTIVE
LOG013155,D005,DEL02193,2026-02-07 01:27:28,90.28,0.953,cloudy,ACTIVE
LOG013156,D005,DEL02193,2026-02-07 01:32:35,87.05,0.865,cloudy,ACTIVE
LOG013157,D005,DEL02193,2026-02-07 01:37:42,83.81,0.578,cloudy,ACTIVE
LOG013158,D005,DEL02193,2026-02-07 01:42:49,80.57,0.698,cloudy,COMPLETED
LOG013159,D020,DEL02194,2026-02-13 22:29:37,91.46,0.671,cloudy,ACTIVE
LOG013160,D020,DEL02194,2026-02-13 22:31:46,90.75,0.743,cloudy,ACTIVE
LOG013161,D020,DEL02194,2026-02-13 22:33:56,90.03,0.978,cloudy,ACTIVE
LOG013162,D020,DEL02194,2026-02-13 22:36:06,89.32,0.952,heavy_rain,ACTIVE
LOG013163,D020,DEL02194,2026-02-13 22:38:16,88.61,0.716,clear,ACTIVE
LOG013164,D020,DEL02194,2026-02-13 22:40:26,87.89,0.958,cloudy,COMPLETED
LOG013165,D051,DEL02195,2026-01-20 14:01:03,82.32,0.611,cloudy,ACTIVE
LOG013166,D051,DEL02195,2026-01-20 14:08:51,78.1,,cloudy,ACTIVE
LOG013167,D051,DEL02195,2026-01-20 14:16:39,73.88,0.961,cloudy,ACTIVE
LOG013168,D051,DEL02195,2026-01-20 14:24:28,69.65,0.61,cloudy,ACTIVE
LOG013169,D051,DEL02195,2026-01-20 14:32:16,12.68,0.941,cloudy,ACTIVE
LOG013170,D051,DEL02195,2026-01-20 14:40:05,8.01,0.921,cloudy,FAILED
LOG013171,D091,DEL02196,2026-02-27 17:04:36,81.53,0.819,windy,ACTIVE
LOG013172,D091,DEL02196,2026-02-27 17:06:13,80.61,0.573,storm,ACTIVE
LOG013173,D091,DEL02196,2026-02-27 17:07:50,79.69,0.968,windy,ACTIVE
LOG013174,D091,DEL02196,2026-02-27 17:09:27,78.77,0.755,windy,ACTIVE
LOG013175,D091,DEL02196,2026-02-27 17:11:04,77.85,0.551,windy,ACTIVE
LOG013176,D091,DEL02196,2026-02-27 17:12:42,,0.988,windy,COMPLETED
LOG013177,D056,DEL02197,2025-12-18 10:22:11,76.18,0.848,heavy_rain,ACTIVE
LOG013178,D056,DEL02197,2025-12-18 10:24:57,75.51,0.967,heavy_rain,ACTIVE
LOG013179,D056,DEL02197,2025-12-18 10:27:44,74.85,0.624,heavy_rain,ACTIVE
LOG013180,D056,DEL02197,2025-12-18 10:30:31,74.19,0.675,heavy_rain,ACTIVE
LOG013181,D056,DEL02197,2025-12-18 10:33:18,73.53,0.842,heavy_rain,ACTIVE
LOG013182,D056,DEL02197,2025-12-18 10:36:05,72.86,0.895,heavy_rain,COMPLETED
LOG013183,D029,DEL02198,2025-10-01 15:24:48,77.26,0.85,heavy_rain,ACTIVE
LOG013184,D029,DEL02198,2025-10-01 15:28:38,74.56,0.706,heavy_rain,ACTIVE
LOG013185,D029,DEL02198,2025-10-01 15:32:29,71.86,0.976,clear,ACTIVE
LOG013186,D029,DEL02198,2025-10-01 15:36:19,69.15,0.872,heavy_rain,ACTIVE
LOG013187,D029,DEL02198,2025-10-01 15:40:10,66.45,0.863,heavy_rain,ACTIVE
LOG013188,D029,DEL02198,2025-10-01 15:44:00,63.74,0.673,heavy_rain,COMPLETED
LOG013189,D100,DEL02199,2026-01-02 14:35:31,97.66,,cloudy,ACTIVE
LOG013190,D100,DEL02199,2026-01-02 14:40:06,95.08,0.988,cloudy,ACTIVE
LOG013191,D100,DEL02199,2026-01-02 14:44:42,92.49,0.822,cloudy,ACTIVE
LOG013192,D100,DEL02199,2026-01-02 14:49:18,89.91,0.888,cloudy,ACTIVE
LOG013193,D100,DEL02199,2026-01-02 14:53:54,87.32,0.572,cloudy,ACTIVE
LOG013194,D100,DEL02199,2026-01-02 14:58:30,84.74,0.663,cloudy,COMPLETED
LOG013195,D069,DEL02200,2025-12-09 16:40:50,92.65,0.806,cloudy,ACTIVE
LOG013196,D069,DEL02200,2025-12-09 16:42:22,91.89,0.76,cloudy,ACTIVE
LOG013197,D069,DEL02200,2025-12-09 16:43:55,91.13,0.963,cloudy,ACTIVE
LOG013198,D069,DEL02200,2025-12-09 16:45:27,90.36,0.688,cloudy,ACTIVE
LOG013199,D069,DEL02200,2025-12-09 16:47:00,13.63,0.916,,ACTIVE
LOG013200,D069,DEL02200,2025-12-09 16:48:32,10.86,0.958,cloudy,FAILED
LOG013201,D039,DEL02201,2025-12-17 19:00:01,90.68,0.73,cloudy,ACTIVE
LOG013202,D039,DEL02201,2025-12-17 19:10:22,87.03,0.883,cloudy,ACTIVE
LOG013203,D039,DEL02201,2025-12-17 19:20:44,83.39,0.972,windy,ACTIVE
LOG013204,D039,DEL02201,2025-12-17 19:31:06,79.75,0.571,cloudy,ACTIVE
LOG013205,D039,DEL02201,2025-12-17 19:41:28,76.11,0.585,cloudy,ACTIVE
LOG013206,D039,DEL02201,2025-12-17 19:51:50,72.47,,cloudy,COMPLETED
LOG013207,D083,DEL02202,2025-10-18 14:32:19,77.2,0.597,storm,ACTIVE
LOG013208,D083,DEL02202,2025-10-18 14:36:14,75.63,0.834,storm,ACTIVE
LOG013209,D083,DEL02202,2025-10-18 14:40:09,74.06,0.977,storm,ACTIVE
LOG013210,D083,DEL02202,2025-10-18 14:44:05,72.5,0.959,storm,ACTIVE
LOG013211,D083,DEL02202,2025-10-18 14:48:00,70.93,0.881,storm,ACTIVE
LOG013212,D083,DEL02202,2025-10-18 14:51:56,69.37,0.915,storm,COMPLETED
LOG013213,D044,DEL02203,2025-10-16 14:57:20,99.15,0.586,cloudy,ACTIVE
LOG013214,D044,DEL02203,2025-10-16 15:05:30,94.38,0.626,cloudy,ACTIVE
LOG013215,D044,DEL02203,2025-10-16 15:13:40,89.6,0.78,cloudy,ACTIVE
LOG013216,D044,DEL02203,2025-10-16 15:21:50,84.82,0.87,cloudy,ACTIVE
LOG013217,D044,DEL02203,2025-10-16 15:30:00,80.04,,cloudy,ACTIVE
LOG013218,D044,DEL02203,2025-10-16 15:38:10,75.27,0.739,cloudy,COMPLETED
LOG013219,D099,DEL02204,2025-11-26 07:18:19,77.96,0.673,cloudy,ACTIVE
LOG013220,D099,DEL02204,2025-11-26 07:24:12,72.65,0.799,cloudy,ACTIVE
LOG013221,D099,DEL02204,2025-11-26 07:30:06,67.35,0.985,cloudy,ACTIVE
LOG013222,D099,DEL02204,2025-11-26 07:35:59,62.05,0.782,cloudy,ACTIVE
LOG013223,D099,DEL02204,2025-11-26 07:41:53,56.74,0.679,cloudy,ACTIVE
LOG013224,D099,DEL02204,2025-11-26 07:47:47,51.44,0.694,cloudy,COMPLETED
LOG013225,D071,DEL02205,2025-10-08 15:17:47,93.57,0.802,cloudy,ACTIVE
LOG013226,D071,DEL02205,2025-10-08 15:19:36,,0.62,cloudy,ACTIVE
LOG013227,D071,DEL02205,2025-10-08 15:21:25,92.0,0.857,cloudy,ACTIVE
LOG013228,D071,DEL02205,2025-10-08 15:23:15,91.21,0.944,cloudy,ACTIVE
LOG013229,D071,DEL02205,2025-10-08 15:25:04,90.43,,cloudy,ACTIVE
LOG013230,D071,DEL02205,2025-10-08 15:26:54,89.64,0.578,cloudy,COMPLETED
LOG013231,D025,DEL02206,2025-11-28 00:50:12,77.52,0.838,windy,ACTIVE
LOG013232,D025,DEL02206,2025-11-28 00:57:14,74.39,0.682,windy,ACTIVE
LOG013233,D025,DEL02206,2025-11-28 01:04:17,71.26,0.678,windy,ACTIVE
LOG013234,D025,DEL02206,2025-11-28 01:11:19,68.12,,windy,ACTIVE
LOG013235,D025,DEL02206,2025-11-28 01:18:22,16.5,0.767,windy,ACTIVE
LOG013236,D025,DEL02206,2025-11-28 01:25:24,7.07,0.744,windy,FAILED
LOG013237,D014,DEL02207,2026-01-31 10:53:18,87.39,0.9,heavy_rain,ACTIVE
LOG013238,D014,DEL02207,2026-01-31 10:54:37,86.64,0.688,heavy_rain,ACTIVE
LOG013239,D014,DEL02207,2026-01-31 10:55:56,85.9,0.837,heavy_rain,ACTIVE
LOG013240,D014,DEL02207,2026-01-31 10:57:16,85.15,0.61,heavy_rain,ACTIVE
LOG013241,D014,DEL02207,2026-01-31 10:58:35,84.4,0.847,heavy_rain,ACTIVE
LOG013242,D014,DEL02207,2026-01-31 10:59:54,83.66,0.814,heavy_rain,COMPLETED
LOG013243,D011,DEL02208,2026-03-21 21:23:49,95.39,0.819,clear,ACTIVE
LOG013244,D011,DEL02208,2026-03-21 21:29:34,91.84,0.826,clear,ACTIVE
LOG013245,D011,DEL02208,2026-03-21 21:35:19,88.28,0.72,clear,ACTIVE
LOG013246,D011,DEL02208,2026-03-21 21:41:05,84.72,0.627,clear,ACTIVE
LOG013247,D011,DEL02208,2026-03-21 21:46:50,81.17,0.579,clear,ACTIVE
LOG013248,D011,DEL02208,2026-03-21 21:52:35,77.61,0.613,clear,COMPLETED
LOG013249,D025,DEL02209,2025-10-28 04:10:53,92.46,0.871,clear,ACTIVE
LOG013250,D025,DEL02209,2025-10-28 04:13:14,90.09,0.99,windy,ACTIVE
LOG013251,D025,DEL02209,2025-10-28 04:15:35,87.72,0.908,clear,ACTIVE
LOG013252,D025,DEL02209,2025-10-28 04:17:57,85.35,0.814,clear,ACTIVE
LOG013253,D025,DEL02209,2025-10-28 04:20:18,82.98,0.159,clear,ACTIVE
LOG013254,D025,DEL02209,2025-10-28 04:22:40,80.61,0.133,clear,FAILED
LOG013255,D004,DEL02210,2026-02-17 18:13:37,,0.558,clear,ACTIVE
LOG013256,D004,DEL02210,2026-02-17 18:14:42,92.19,0.55,clear,ACTIVE
LOG013257,D004,DEL02210,2026-02-17 18:15:48,91.76,0.7,,ACTIVE
LOG013258,D004,DEL02210,2026-02-17 18:16:54,91.32,0.643,clear,ACTIVE
LOG013259,D004,DEL02210,2026-02-17 18:18:00,90.89,0.779,clear,ACTIVE
LOG013260,D004,DEL02210,2026-02-17 18:19:06,90.45,0.758,clear,COMPLETED
LOG013261,D063,DEL02211,2025-12-15 11:47:16,86.05,0.874,cloudy,ACTIVE
LOG013262,D063,DEL02211,2025-12-15 11:53:39,79.73,0.812,cloudy,ACTIVE
LOG013263,D063,DEL02211,2025-12-15 12:00:03,73.42,0.918,cloudy,ACTIVE
LOG013264,D063,DEL02211,2025-12-15 12:06:26,67.1,0.915,cloudy,ACTIVE
LOG013265,D063,DEL02211,2025-12-15 12:12:50,60.79,0.613,cloudy,ACTIVE
LOG013266,D063,DEL02211,2025-12-15 12:19:13,54.48,0.987,cloudy,FAILED
LOG013267,D070,DEL02212,2026-02-02 22:29:48,92.34,0.816,clear,ACTIVE
LOG013268,D070,DEL02212,2026-02-02 22:34:54,90.26,0.738,clear,ACTIVE
LOG013269,D070,DEL02212,2026-02-02 22:40:00,88.19,0.902,clear,ACTIVE
LOG013270,D070,DEL02212,2026-02-02 22:45:06,86.12,0.555,clear,ACTIVE
LOG013271,D070,DEL02212,2026-02-02 22:50:13,84.04,0.795,clear,ACTIVE
LOG013272,D070,DEL02212,2026-02-02 22:55:19,81.97,0.802,clear,COMPLETED
LOG013273,D069,DEL02213,2026-03-11 23:53:17,88.65,0.7,heavy_rain,ACTIVE
LOG013274,D069,DEL02213,2026-03-11 23:55:28,86.52,0.761,heavy_rain,ACTIVE
LOG013275,D069,DEL02213,2026-03-11 23:57:39,84.39,0.892,heavy_rain,ACTIVE
LOG013276,D069,DEL02213,2026-03-11 23:59:50,82.25,0.852,heavy_rain,ACTIVE
LOG013277,D069,DEL02213,2026-03-12 00:02:01,80.12,0.683,heavy_rain,ACTIVE
LOG013278,D069,DEL02213,2026-03-12 00:04:12,77.99,0.601,storm,FAILED
LOG013279,D005,DEL02214,2025-12-05 21:10:59,77.85,0.702,windy,ACTIVE
LOG013280,D005,DEL02214,2025-12-05 21:12:43,76.49,0.922,windy,ACTIVE
LOG013281,D005,DEL02214,2025-12-05 21:14:28,75.13,0.649,windy,ACTIVE
LOG013282,D005,DEL02214,2025-12-05 21:16:13,73.78,0.764,windy,ACTIVE
LOG013283,D005,DEL02214,2025-12-05 21:17:58,72.42,0.903,windy,ACTIVE
LOG013284,D005,DEL02214,2025-12-05 21:19:42,71.06,0.811,windy,COMPLETED
LOG013285,D093,DEL02215,2025-10-09 07:31:48,93.12,0.883,clear,ACTIVE
LOG013286,D093,DEL02215,2025-10-09 07:34:21,89.64,0.88,clear,ACTIVE
LOG013287,D093,DEL02215,2025-10-09 07:36:55,86.17,0.636,clear,ACTIVE
LOG013288,D093,DEL02215,2025-10-09 07:39:28,82.69,0.754,clear,ACTIVE
LOG013289,D093,DEL02215,2025-10-09 07:42:02,79.21,0.595,clear,ACTIVE
LOG013290,D093,DEL02215,2025-10-09 07:44:36,75.73,0.632,clear,FAILED
LOG013291,D028,DEL02216,2026-03-06 17:22:33,96.96,0.862,clear,ACTIVE
LOG013292,D028,DEL02216,2026-03-06 17:23:11,95.91,0.817,clear,ACTIVE
LOG013293,D028,DEL02216,2026-03-06 17:23:50,94.85,0.992,cloudy,ACTIVE
LOG013294,D028,DEL02216,2026-03-06 17:24:29,93.8,0.8,clear,ACTIVE
LOG013295,D028,DEL02216,2026-03-06 17:25:08,9.06,0.64,clear,ACTIVE
LOG013296,D028,DEL02216,2026-03-06 17:25:47,14.23,0.806,clear,FAILED
LOG013297,D087,DEL02217,2026-03-18 23:25:33,95.07,0.652,clear,ACTIVE
LOG013298,D087,DEL02217,2026-03-18 23:30:42,,0.83,clear,ACTIVE
LOG013299,D087,DEL02217,2026-03-18 23:35:51,86.67,0.889,clear,ACTIVE
LOG013300,D087,DEL02217,2026-03-18 23:41:00,82.47,0.657,clear,ACTIVE
LOG013301,D087,DEL02217,2026-03-18 23:46:09,78.27,0.6,clear,ACTIVE
LOG013302,D087,DEL02217,2026-03-18 23:51:19,74.07,0.925,clear,COMPLETED
LOG013303,D095,DEL02218,2026-01-21 11:56:48,94.75,0.97,clear,ACTIVE
LOG013304,D095,DEL02218,2026-01-21 12:00:59,93.07,,clear,ACTIVE
LOG013305,D095,DEL02218,2026-01-21 12:05:11,91.39,0.57,clear,ACTIVE
LOG013306,D095,DEL02218,2026-01-21 12:09:23,89.71,0.86,clear,ACTIVE
LOG013307,D095,DEL02218,2026-01-21 12:13:35,88.03,0.821,clear,ACTIVE
LOG013308,D095,DEL02218,2026-01-21 12:17:47,86.36,0.806,clear,COMPLETED
LOG013309,D010,DEL02219,2025-10-08 03:51:44,86.48,0.778,clear,ACTIVE
LOG013310,D010,DEL02219,2025-10-08 03:53:53,85.61,0.576,clear,ACTIVE
LOG013311,D010,DEL02219,2025-10-08 03:56:03,84.73,0.714,clear,ACTIVE
LOG013312,D010,DEL02219,2025-10-08 03:58:12,83.86,0.653,clear,ACTIVE
LOG013313,D010,DEL02219,2025-10-08 04:00:22,,0.914,clear,ACTIVE
LOG013314,D010,DEL02219,2025-10-08 04:02:31,82.11,0.945,clear,COMPLETED
LOG013315,D084,DEL02220,2025-10-04 16:50:24,95.68,0.841,cloudy,ACTIVE
LOG013316,D084,DEL02220,2025-10-04 17:02:47,90.39,0.682,cloudy,ACTIVE
LOG013317,D084,DEL02220,2025-10-04 17:15:10,85.09,0.837,cloudy,ACTIVE
LOG013318,D084,DEL02220,2025-10-04 17:27:33,,0.558,cloudy,ACTIVE
LOG013319,D084,DEL02220,2025-10-04 17:39:57,74.5,0.833,cloudy,ACTIVE
LOG013320,D084,DEL02220,2025-10-04 17:52:20,69.2,0.84,cloudy,COMPLETED
LOG013321,D080,DEL02221,2025-10-09 21:27:04,77.09,0.749,cloudy,ACTIVE
LOG013322,D080,DEL02221,2025-10-09 21:32:22,74.36,0.574,cloudy,ACTIVE
LOG013323,D080,DEL02221,2025-10-09 21:37:40,71.62,0.802,cloudy,ACTIVE
LOG013324,D080,DEL02221,2025-10-09 21:42:58,,0.727,cloudy,ACTIVE
LOG013325,D080,DEL02221,2025-10-09 21:48:16,66.15,0.937,cloudy,ACTIVE
LOG013326,D080,DEL02221,2025-10-09 21:53:34,,,cloudy,COMPLETED
LOG013327,D084,DEL02222,2025-10-26 08:20:59,89.83,0.616,clear,ACTIVE
LOG013328,D084,DEL02222,2025-10-26 08:25:29,87.62,0.942,clear,ACTIVE
LOG013329,D084,DEL02222,2025-10-26 08:30:00,85.41,0.792,clear,ACTIVE
LOG013330,D084,DEL02222,2025-10-26 08:34:30,83.21,0.598,clear,ACTIVE
LOG013331,D084,DEL02222,2025-10-26 08:39:01,81.0,0.864,clear,ACTIVE
LOG013332,D084,DEL02222,2025-10-26 08:43:32,78.8,0.617,clear,COMPLETED
LOG013333,D081,DEL02223,2025-10-10 16:49:16,78.0,0.897,clear,ACTIVE
LOG013334,D081,DEL02223,2025-10-10 16:54:54,75.59,0.664,clear,ACTIVE
LOG013335,D081,DEL02223,2025-10-10 17:00:32,73.18,0.713,clear,ACTIVE
LOG013336,D081,DEL02223,2025-10-10 17:06:10,70.76,0.834,clear,ACTIVE
LOG013337,D081,DEL02223,2025-10-10 17:11:49,68.35,0.746,clear,ACTIVE
LOG013338,D081,DEL02223,2025-10-10 17:17:27,65.94,0.938,clear,COMPLETED
LOG013339,D013,DEL02224,2025-12-28 13:58:27,91.05,0.943,heavy_rain,ACTIVE
LOG013340,D013,DEL02224,2025-12-28 14:04:29,85.98,0.595,heavy_rain,ACTIVE
LOG013341,D013,DEL02224,2025-12-28 14:10:32,80.9,0.561,heavy_rain,ACTIVE
LOG013342,D013,DEL02224,2025-12-28 14:16:34,75.82,0.955,heavy_rain,ACTIVE
LOG013343,D013,DEL02224,2025-12-28 14:22:37,70.75,0.833,storm,ACTIVE
LOG013344,D013,DEL02224,2025-12-28 14:28:39,65.67,0.842,storm,FAILED
LOG013345,D076,DEL02225,2025-10-13 10:03:50,81.23,0.666,clear,ACTIVE
LOG013346,D076,DEL02225,2025-10-13 10:14:23,74.47,0.706,clear,ACTIVE
LOG013347,D076,DEL02225,2025-10-13 10:24:56,67.72,0.65,clear,ACTIVE
