delivery_id,drone_id,source,destination,distance_km,start_time,end_time,status
DEL02320,D023,Warehouse-North,Zone-04,10.79,2025-11-25 23:54:50,2025-11-25 23:59:44,FAILED
DEL02321,D022,Warehouse-North,Zone-23,20.8,2025-11-23 13:59:10,2025-11-23 14:21:12,SUCCESS
DEL02322,D019,Warehouse-South,Zone-28,18.78,2026-01-05 09:03:34,2026-01-05 09:13:29,FAILED
DEL02323,D027,Warehouse-North,Zone-10,78.92,2026-01-10 02:34:48,2026-01-10 03:28:48,SUCCESS
DEL02324,D054,Hub-West,Zone-30,43.88,2026-02-10 12:13:48,2026-02-10 12:48:58,SUCCESS
DEL02325,D017,Warehouse-East,Zone-14,10.4,2026-01-01 00:33:25,2026-01-01 00:38:44,FAILED
DEL02326,D057,Warehouse-North,Zone-10,7.18,2026-02-21 05:58:27,2026-02-21 06:04:51,SUCCESS
DEL02327,D025,Warehouse-North,Zone-28,39.49,2025-10-13 05:21:57,2025-10-13 05:56:07,SUCCESS
DEL02328,D030,Hub-West,Zone-21,36.78,2026-03-12 03:08:14,2026-03-12 03:49:01,SUCCESS
DEL02329,D043,Hub-West,Zone-11,8.85,2025-12-19 22:37:21,2025-12-19 22:48:39,SUCCESS
DEL02330,D084,Warehouse-East,Zone-16,39.69,2026-02-03 10:49:00,2026-02-03 11:08:39,FAILED
DEL02331,D076,Hub-West,Zone-27,37.0,2026-02-07 07:06:38,2026-02-07 07:36:02,SUCCESS
DEL02332,D071,Hub-Central,Zone-10,14.04,2025-12-26 11:02:41,2025-12-26 11:14:22,SUCCESS
DEL02333,D073,Warehouse-East,Zone-06,10.53,2025-10-26 14:57:04,2025-10-26 15:11:34,SUCCESS
DEL02334,D034,Hub-Central,Zone-12,17.16,2025-11-14 00:52:49,2025-11-14 01:06:16,SUCCESS
DEL02335,D037,Warehouse-North,Zone-05,45.51,2026-02-27 11:17:37,2026-02-27 11:48:02,FAILED
DEL02336,D046,Hub-Central,Zone-06,18.57,2025-11-25 05:18:58,2025-11-25 05:32:37,SUCCESS
DEL02337,D080,Warehouse-South,Zone-23,9.15,2026-03-29 10:45:56,2026-03-29 10:52:19,SUCCESS
DEL02338,D069,Warehouse-South,Zone-06,17.93,2025-11-25 09:20:43,2025-11-25 09:30:43,FAILED
DEL02339,D091,Warehouse-South,Zone-06,45.0,2026-02-12 12:57:29,2026-02-12 13:29:23,SUCCESS
DEL02340,D031,Warehouse-North,Zone-11,16.42,2025-10-23 16:52:27,2025-10-23 17:11:38,SUCCESS
DEL02341,D074,Hub-Central,Zone-09,15.48,2025-10-25 13:24:33,2025-10-25 13:38:05,SUCCESS
DEL02342,D048,Warehouse-South,Zone-18,5.5,2025-11-05 19:48:59,2025-11-05 19:53:53,SUCCESS
DEL02343,D091,Warehouse-East,Zone-12,46.22,2025-10-07 17:39:46,2025-10-07 18:11:43,SUCCESS
DEL02344,D019,Hub-Central,Zone-18,8.68,2025-12-12 09:54:34,2025-12-12 09:59:47,FAILED
DEL02345,D021,Warehouse-East,Zone-04,26.15,2026-01-12 14:57:23,2026-01-12 15:17:12,SUCCESS
DEL02346,D004,Hub-Central,Zone-25,12.44,2025-12-18 13:23:49,2025-12-18 13:33:45,SUCCESS
DEL02347,D019,Warehouse-East,Zone-05,28.99,2025-12-28 22:37:28,2025-12-28 22:46:01,FAILED
DEL02348,D001,Hub-West,Zone-17,20.74,2026-02-21 09:38:09,2026-02-21 09:45:20,FAILED
DEL02349,D043,Warehouse-East,Zone-16,8.17,2026-02-03 16:22:31,2026-02-03 16:27:33,FAILED
DEL02350,D038,Hub-West,Zone-22,29.04,2026-02-24 10:38:52,2026-02-24 11:01:23,SUCCESS
DEL02351,D019,Hub-West,Zone-24,6.82,2026-03-05 06:17:42,2026-03-05 06:22:37,SUCCESS
DEL02352,D057,Warehouse-North,Zone-24,20.24,2025-12-05 18:23:01,2025-12-05 18:46:58,SUCCESS
DEL02353,D062,Warehouse-North,Zone-05,20.11,2026-03-24 19:07:01,2026-03-24 19:15:42,FAILED
DEL02354,D087,Warehouse-North,Zone-10,31.81,2026-01-15 23:39:34,2026-01-16 00:09:45,SUCCESS
DEL02355,D004,Hub-West,Zone-27,30.56,2025-12-17 23:43:51,2025-12-18 00:24:12,SUCCESS
DEL02356,D029,Warehouse-East,Zone-03,8.29,2025-12-26 14:23:00,2025-12-26 14:35:51,SUCCESS
DEL02357,D042,Hub-West,Zone-21,17.17,2025-10-11 16:28:31,2025-10-11 16:42:38,SUCCESS
DEL02358,D025,Hub-West,Zone-08,26.41,2026-01-22 06:59:15,2026-01-22 07:22:06,SUCCESS
DEL02359,D099,Warehouse-South,Zone-01,60.78,2025-11-23 23:14:04,2025-11-24 00:26:10,SUCCESS
DEL02360,D011,Hub-Central,Zone-22,5.84,2026-01-13 13:10:59,2026-01-13 13:19:35,SUCCESS
DEL02361,D086,Hub-West,Zone-13,51.98,2025-10-17 23:12:21,2025-10-17 23:28:54,FAILED
DEL02362,D025,Warehouse-East,Zone-20,40.36,2026-01-04 05:44:03,2026-01-04 06:28:15,SUCCESS
DEL02363,D078,Warehouse-North,Zone-30,19.82,2026-01-08 08:01:22,2026-01-08 08:28:46,SUCCESS
DEL02364,D086,Hub-Central,Zone-05,48.62,2025-12-10 02:41:03,2025-12-10 03:24:57,SUCCESS
DEL02365,D092,Hub-Central,Zone-12,10.35,2026-03-15 19:00:55,2026-03-15 19:09:22,SUCCESS
DEL02366,D050,Warehouse-North,Zone-10,16.82,2025-12-12 09:31:08,2025-12-12 09:54:34,SUCCESS
DEL02367,D045,Warehouse-East,Zone-15,11.58,2025-12-08 05:25:59,2025-12-08 05:37:07,SUCCESS
DEL02368,D072,Warehouse-South,Zone-24,27.36,2025-10-18 00:14:21,2025-10-18 00:41:52,SUCCESS
DEL02369,D057,Hub-Central,Zone-26,17.89,2026-02-21 23:46:09,2026-02-22 00:09:00,SUCCESS
DEL02370,D057,Warehouse-South,Zone-26,6.04,2025-11-26 01:07:55,2025-11-26 01:12:53,SUCCESS
DEL02371,D094,Hub-Central,Zone-24,30.78,2026-03-24 07:41:42,2026-03-24 08:03:25,SUCCESS
DEL02372,D054,Hub-West,Zone-20,22.2,2025-10-28 02:25:57,2025-10-28 02:44:17,SUCCESS
DEL02373,D012,Warehouse-South,Zone-10,50.54,2025-10-28 21:24:27,2025-10-28 22:07:38,SUCCESS
DEL02374,D061,Hub-West,Zone-11,32.1,2026-03-18 10:57:48,2026-03-18 11:24:10,SUCCESS
DEL02375,D009,Hub-Central,Zone-03,51.36,2026-01-23 16:45:47,2026-01-23 17:06:38,FAILED
DEL02376,D001,Warehouse-East,Zone-14,29.24,2025-12-19 12:13:29,2025-12-19 12:34:07,FAILED
DEL02377,D023,Hub-Central,Zone-23,25.27,2026-01-16 22:16:48,2026-01-16 22:30:39,FAILED
DEL02378,D073,Warehouse-South,Zone-07,35.73,2026-02-24 15:41:27,2026-02-24 16:05:31,SUCCESS
DEL02379,D024,Hub-Central,Zone-10,18.76,2026-03-11 14:43:23,2026-03-11 15:00:48,SUCCESS
DEL02380,D071,Warehouse-North,Zone-27,26.18,2026-01-04 06:17:40,2026-01-04 06:38:12,SUCCESS
DEL02381,D039,Hub-West,Zone-10,10.39,2026-03-12 01:26:56,2026-03-12 01:34:26,SUCCESS
DEL02382,D064,Hub-Central,Zone-08,58.34,2026-01-17 14:26:19,2026-01-17 15:46:22,SUCCESS
DEL02383,D004,Warehouse-North,Zone-05,27.82,2026-03-03 15:21:01,2026-03-03 15:43:40,SUCCESS
DEL02384,D034,Hub-Central,Zone-04,44.67,2025-11-28 06:53:26,2025-11-28 07:46:45,SUCCESS
DEL02385,D084,Warehouse-East,Zone-14,27.96,2026-02-07 07:22:53,2026-02-07 07:56:16,SUCCESS
DEL02386,D023,Warehouse-South,Zone-01,6.71,2026-01-04 12:21:26,2026-01-04 12:30:23,SUCCESS
DEL02387,D016,Warehouse-East,Zone-16,47.09,2026-02-26 11:50:45,2026-02-26 12:51:28,SUCCESS
DEL02388,D009,Warehouse-East,Zone-19,74.26,2026-01-25 07:02:09,2026-01-25 07:56:29,SUCCESS
DEL02389,D062,Hub-Central,Zone-28,19.23,2026-01-18 19:46:07,2026-01-18 20:04:30,SUCCESS
DEL02390,D034,Hub-Central,Zone-23,6.66,2026-01-30 22:40:25,2026-01-30 22:45:10,SUCCESS
DEL02391,D016,Hub-West,Zone-24,53.39,2025-12-12 11:14:54,2025-12-12 11:53:58,SUCCESS
DEL02392,D074,Warehouse-East,Zone-06,42.59,2025-10-04 09:45:57,2025-10-04 10:01:30,FAILED
DEL02393,D075,Warehouse-South,Zone-11,18.73,2025-10-12 08:40:41,2025-10-12 08:58:20,SUCCESS
DEL02394,D060,Warehouse-South,Zone-12,21.71,2026-03-20 13:15:18,2026-03-20 13:43:21,SUCCESS
DEL02395,D021,Warehouse-East,Zone-12,37.87,2025-10-11 06:28:38,2025-10-11 07:02:02,SUCCESS
DEL02396,D054,Warehouse-East,Zone-02,29.8,2026-02-01 13:07:35,2026-02-01 13:42:00,SUCCESS
DEL02397,D038,Hub-West,Zone-21,14.85,2025-11-26 15:15:11,2025-11-26 15:25:25,SUCCESS
DEL02398,D010,Warehouse-South,Zone-25,14.88,2026-01-08 18:47:29,2026-01-08 19:04:15,SUCCESS
DEL02399,D081,Warehouse-North,Zone-20,49.88,2025-11-05 13:59:42,2025-11-05 14:54:42,SUCCESS
DEL02400,D097,Hub-West,Zone-11,25.35,2025-11-02 10:54:35,2025-11-02 11:15:04,SUCCESS
DEL02401,D041,Warehouse-East,Zone-09,14.62,2026-03-10 13:16:11,2026-03-10 13:33:47,SUCCESS
DEL02402,D088,Warehouse-East,Zone-04,17.55,2026-02-13 12:45:51,2026-02-13 13:06:51,SUCCESS
DEL02403,D069,Warehouse-East,Zone-27,28.93,2026-01-21 15:12:47,2026-01-21 15:54:46,SUCCESS
DEL02404,D019,Warehouse-South,Zone-17,19.48,2025-10-03 12:06:26,2025-10-03 12:27:04,SUCCESS
DEL02405,D037,Hub-Central,Zone-14,55.72,2025-12-12 10:22:19,2025-12-12 10:57:54,FAILED
DEL02406,D044,Warehouse-South,Zone-04,54.5,2026-03-28 19:44:21,2026-03-28 20:49:02,SUCCESS
DEL02407,D028,Hub-West,Zone-08,62.18,2025-10-31 00:16:41,2025-10-31 01:37:35,SUCCESS
DEL02408,D025,Hub-West,Zone-20,,2026-03-04 09:27:57,2026-03-04 09:46:00,SUCCESS
DEL02409,D089,Hub-West,Zone-28,7.88,2026-03-11 10:40:48,2026-03-11 10:48:30,SUCCESS
DEL02410,D069,Hub-West,Zone-23,28.47,2026-02-16 08:42:37,2026-02-16 09:05:45,SUCCESS
DEL02411,D097,Warehouse-North,Zone-14,14.66,2026-03-05 20:17:42,2026-03-05 20:38:24,SUCCESS
DEL02412,D059,Warehouse-North,Zone-04,24.16,2026-03-27 21:00:52,2026-03-27 21:15:36,FAILED
DEL02413,D017,Warehouse-North,Zone-16,22.83,2026-03-29 07:24:04,2026-03-29 07:40:04,SUCCESS
DEL02414,D045,Warehouse-East,Zone-05,41.89,2025-11-30 12:02:15,2025-11-30 13:02:18,SUCCESS
DEL02415,D057,Hub-West,Zone-17,12.63,2026-03-22 18:25:31,2026-03-22 18:42:06,SUCCESS
DEL02416,D098,Warehouse-South,Zone-23,20.52,2025-12-06 10:02:45,2025-12-06 10:20:44,SUCCESS
DEL02417,D039,Warehouse-North,Zone-08,24.68,2025-10-06 14:01:44,2025-10-06 14:25:42,SUCCESS
DEL02418,D017,Warehouse-South,Zone-23,8.91,2026-03-16 09:02:53,2026-03-16 09:12:01,SUCCESS
DEL02419,D030,Warehouse-South,Zone-07,28.79,2025-11-29 16:43:11,2025-11-29 17:06:04,SUCCESS
DEL02420,D017,Hub-Central,Zone-23,20.95,2025-10-16 06:19:32,2025-10-16 06:32:55,FAILED
DEL02421,D098,Warehouse-North,Zone-03,50.38,2026-03-02 05:50:36,2026-03-02 06:27:48,SUCCESS
DEL02422,D003,Hub-Central,Zone-25,29.8,2026-02-28 10:19:40,2026-02-28 10:46:17,SUCCESS
DEL02423,D056,Warehouse-South,Zone-04,15.81,2025-10-09 06:08:35,2025-10-09 06:16:53,FAILED
DEL02424,D005,Hub-West,Zone-19,17.52,2026-03-03 23:54:18,2026-03-04 00:03:39,FAILED
DEL02425,D008,Warehouse-North,Zone-30,54.09,2025-12-31 02:04:55,2025-12-31 02:50:03,SUCCESS
DEL02426,D033,Warehouse-North,Zone-10,41.92,2025-10-09 09:42:23,2025-10-09 10:35:47,SUCCESS
DEL02427,D086,Warehouse-North,Zone-26,10.75,2025-10-02 23:52:22,2025-10-03 00:02:33,SUCCESS
DEL02428,D016,Hub-West,Zone-07,28.36,2026-03-28 15:58:04,2026-03-28 16:22:53,SUCCESS
DEL02429,D076,Warehouse-South,Zone-06,18.99,2026-03-24 23:46:45,2026-03-25 00:04:20,SUCCESS
DEL02430,D086,Warehouse-North,Zone-03,21.35,2025-12-08 06:15:56,2025-12-08 06:29:59,FAILED
DEL02431,D019,Warehouse-East,Zone-19,25.32,2026-03-14 06:00:01,2026-03-14 06:30:21,SUCCESS
DEL02432,D045,Warehouse-South,Zone-28,45.08,2025-12-08 09:23:10,2025-12-08 09:59:53,SUCCESS
DEL02433,D065,Hub-West,Zone-08,37.75,2026-03-01 14:48:06,2026-03-01 15:18:26,SUCCESS
DEL02434,D065,Warehouse-North,Zone-04,36.38,2026-01-19 17:29:21,2026-01-19 18:09:24,SUCCESS
DEL02435,D075,Warehouse-North,Zone-17,36.37,2026-02-26 04:58:30,2026-02-26 05:26:43,SUCCESS
DEL02436,D028,Warehouse-South,Zone-10,36.64,2026-02-16 23:55:26,2026-02-17 00:43:27,SUCCESS
DEL02437,D022,Hub-West,Zone-01,32.04,2026-03-25 02:02:29,2026-03-25 02:27:17,SUCCESS
DEL02438,D093,Warehouse-South,Zone-30,18.7,2025-10-20 03:54:31,2025-10-20 04:22:00,SUCCESS
DEL02439,D065,Hub-Central,Zone-12,33.45,2026-03-15 07:19:50,2026-03-15 07:45:46,SUCCESS
DEL02440,D090,Warehouse-South,Zone-15,14.1,2026-01-23 10:42:45,2026-01-23 10:57:29,SUCCESS
DEL02441,D087,Warehouse-South,Zone-27,29.37,2025-10-21 20:10:06,2025-10-21 20:42:53,SUCCESS
DEL02442,D046,Hub-Central,Zone-07,49.82,2025-12-13 17:08:03,2025-12-13 17:48:12,SUCCESS
DEL02443,D066,Hub-Central,Zone-04,11.27,2025-11-14 04:28:46,2025-11-14 04:37:05,SUCCESS
DEL02444,D098,Warehouse-North,Zone-15,58.22,2025-12-01 00:39:08,2025-12-01 01:39:27,SUCCESS
DEL02445,D015,Warehouse-South,Zone-16,9.93,2026-01-09 22:06:21,2026-01-09 22:16:06,SUCCESS
DEL02446,D098,Warehouse-East,Zone-18,56.69,2025-12-10 03:32:56,2025-12-10 03:58:05,FAILED
DEL02447,D093,Warehouse-North,Zone-11,62.71,2025-10-08 21:14:58,2025-10-08 21:54:46,SUCCESS
DEL02448,D064,Hub-Central,Zone-10,56.48,2025-10-23 11:18:23,2025-10-23 12:37:59,SUCCESS
DEL02449,D059,Warehouse-East,Zone-22,28.8,2026-01-25 14:01:04,2026-01-25 14:16:39,FAILED
DEL02450,D057,Hub-West,Zone-14,9.38,2025-11-13 20:38:47,2025-11-13 20:47:40,SUCCESS
DEL02451,D038,Hub-Central,Zone-07,35.56,2026-03-16 02:17:34,2026-03-16 02:33:14,FAILED
DEL02452,D009,Hub-Central,Zone-22,28.89,2026-03-23 17:51:31,2026-03-23 18:14:50,FAILED
DEL02453,D048,Warehouse-North,Zone-22,10.41,2025-11-04 19:35:09,2025-11-04 19:46:33,SUCCESS
DEL02454,D063,Warehouse-North,Zone-13,57.76,2026-02-08 12:11:31,2026-02-08 12:59:17,SUCCESS
DEL02455,D057,Warehouse-North,Zone-04,17.74,2026-01-10 11:46:59,2026-01-10 12:06:14,SUCCESS
DEL02456,D019,Hub-Central,Zone-23,17.07,2025-12-16 15:57:17,2025-12-16 16:09:07,SUCCESS
DEL02457,D076,Warehouse-South,Zone-03,38.68,2025-10-20 18:03:34,2025-10-20 18:20:41,FAILED
DEL02458,D047,Warehouse-East,Zone-07,26.63,2025-11-08 15:48:35,2025-11-08 16:16:03,SUCCESS
DEL02459,D077,Hub-Central,Zone-04,41.61,2026-03-13 21:27:45,2026-03-13 21:57:30,SUCCESS
DEL02460,D030,Hub-Central,Zone-24,15.15,2026-03-12 17:52:17,2026-03-12 18:05:49,FAILED
DEL02461,D064,Hub-West,Zone-19,16.39,2025-11-24 01:59:22,2025-11-24 02:07:02,FAILED
DEL02462,D035,Hub-Central,Zone-12,56.52,2026-02-24 20:37:37,2026-02-24 21:25:21,SUCCESS
DEL02463,D061,Hub-West,Zone-13,19.47,2026-02-07 10:56:24,2026-02-07 11:06:38,FAILED
DEL02464,D063,Warehouse-East,Zone-05,31.66,2026-01-08 07:21:51,2026-01-08 07:51:15,SUCCESS
DEL02465,D099,Warehouse-North,Zone-04,21.62,2025-12-28 06:45:05,2025-12-28 07:06:51,SUCCESS
DEL02466,D033,Hub-Central,Zone-08,33.71,2026-01-04 00:29:46,2026-01-04 00:57:03,SUCCESS
DEL02467,D081,Warehouse-North,Zone-04,29.64,2025-10-27 03:19:13,2025-10-27 03:40:05,SUCCESS
DEL02468,D095,Warehouse-North,Zone-16,29.68,2025-10-11 06:18:36,2025-10-11 06:38:45,SUCCESS
DEL02469,D087,Warehouse-South,Zone-13,19.41,2025-10-06 04:39:31,2025-10-06 04:54:50,SUCCESS
DEL02470,D078,Warehouse-East,Zone-05,20.92,2026-02-09 21:19:18,2026-02-09 21:34:06,SUCCESS
DEL02471,D039,Hub-West,Zone-04,39.47,2026-01-29 18:34:30,2026-01-29 19:15:24,SUCCESS
DEL02472,D098,Hub-West,Zone-25,54.86,2025-10-15 20:35:46,2025-10-15 21:23:02,SUCCESS
DEL02473,D064,Hub-Central,Zone-07,40.96,2026-03-03 22:23:46,2026-03-03 23:06:31,SUCCESS
DEL02474,D038,Hub-Central,Zone-16,47.84,2026-02-06 13:34:41,2026-02-06 14:02:33,FAILED
DEL02475,D065,Hub-West,Zone-11,42.48,2025-11-20 19:26:54,2025-11-20 20:04:56,SUCCESS
DEL02476,D070,Warehouse-North,Zone-25,20.35,2026-01-15 03:26:02,2026-01-15 03:45:38,SUCCESS
DEL02477,D005,Warehouse-North,Zone-13,44.17,2025-12-23 13:50:21,2025-12-23 14:28:29,SUCCESS
DEL02478,D058,Hub-Central,Zone-15,55.92,2025-12-01 01:57:07,2025-12-01 02:57:30,SUCCESS
DEL02479,D059,Warehouse-North,Zone-06,31.21,2025-10-07 23:41:03,2025-10-08 00:15:30,SUCCESS
DEL02480,D072,Warehouse-East,Zone-29,28.9,2026-02-06 01:04:41,2026-02-06 01:35:10,SUCCESS
DEL02481,D091,Hub-Central,Zone-14,49.69,2025-11-01 20:58:03,2025-11-01 21:27:39,FAILED
DEL02482,D018,Hub-Central,Zone-16,56.74,2025-11-30 16:10:03,2025-11-30 17:28:49,SUCCESS
DEL02483,D098,Hub-West,Zone-22,41.3,2025-10-22 05:45:25,2025-10-22 06:20:02,FAILED
DEL02484,D063,Hub-West,Zone-22,58.9,2026-02-06 04:11:21,2026-02-06 04:53:11,SUCCESS
DEL02485,D070,Hub-Central,Zone-16,19.38,2026-01-20 02:41:34,2026-01-20 02:57:33,FAILED
DEL02486,D072,Warehouse-South,Zone-17,40.07,2026-03-15 21:33:59,2026-03-15 22:00:11,SUCCESS
DEL02487,D008,Warehouse-East,Zone-16,81.94,2025-12-15 23:59:07,2025-12-16 00:53:13,SUCCESS
DEL02488,D076,Hub-West,Zone-22,42.7,2025-12-13 08:39:53,2025-12-13 09:12:22,SUCCESS
DEL02489,D046,Warehouse-East,Zone-11,50.46,2026-02-26 20:00:45,2026-02-26 20:46:24,SUCCESS
DEL02490,D008,Hub-West,Zone-02,56.36,2025-10-06 11:10:28,2025-10-06 11:54:33,SUCCESS
DEL02491,D017,Warehouse-East,Zone-12,5.72,2026-03-12 12:23:45,2026-03-12 12:31:57,SUCCESS
DEL02492,D095,Warehouse-North,Zone-25,12.38,2026-01-22 09:29:00,2026-01-22 09:40:40,SUCCESS
DEL02493,D081,Hub-Central,Zone-04,6.44,2025-12-06 06:22:14,2025-12-06 06:29:04,SUCCESS
DEL02494,D055,Warehouse-East,Zone-14,5.36,2025-12-07 00:28:59,2025-12-07 00:35:05,SUCCESS
DEL02495,D045,Warehouse-South,Zone-08,11.46,2025-10-11 23:04:21,2025-10-11 23:14:26,SUCCESS
DEL02496,D031,Warehouse-East,Zone-19,37.04,2026-02-03 20:17:05,2026-02-03 20:46:13,SUCCESS
DEL02497,D011,Warehouse-North,Zone-28,26.5,2026-03-26 18:43:13,2026-03-26 19:03:51,SUCCESS
DEL02498,D040,Warehouse-East,Zone-06,21.68,2025-10-23 05:28:29,2025-10-23 05:46:49,SUCCESS
DEL02499,D003,Warehouse-East,Zone-02,9.8,2026-01-13 13:12:15,2026-01-13 13:19:42,SUCCESS
DEL02500,D059,Hub-Central,Zone-19,25.57,2026-02-05 17:25:12,2026-02-05 17:53:27,SUCCESS
DEL02501,D066,Hub-Central,Zone-09,5.87,2026-03-25 00:52:27,2026-03-25 00:57:34,SUCCESS
DEL02502,D003,Hub-Central,Zone-19,41.72,2026-02-13 03:24:05,2026-02-13 04:19:45,SUCCESS
DEL02503,D003,Hub-Central,Zone-19,7.02,2025-12-01 11:03:49,2025-12-01 11:07:19,FAILED
DEL02504,D050,Hub-West,Zone-04,13.28,2025-12-02 14:35:32,2025-12-02 14:44:02,FAILED
DEL02505,D063,Warehouse-South,Zone-11,34.53,2025-10-20 10:17:52,2025-10-20 10:53:11,SUCCESS
DEL02506,D064,Warehouse-East,Zone-06,36.96,2026-01-06 15:04:16,2026-01-06 15:28:15,FAILED
DEL02507,D079,Warehouse-East,Zone-14,8.36,2025-11-28 03:52:06,2025-11-28 04:03:12,SUCCESS
DEL02508,D026,Warehouse-North,Zone-27,7.45,2026-01-05 11:57:46,2026-01-05 12:04:06,SUCCESS
DEL02509,D069,Warehouse-East,Zone-09,17.01,2025-11-11 13:41:08,2025-11-11 14:05:02,SUCCESS
DEL02510,D007,Hub-West,Zone-13,78.67,2025-11-27 17:36:46,2025-11-27 18:24:35,FAILED
DEL02511,D029,Warehouse-North,Zone-23,21.57,2026-01-30 06:43:04,2026-01-30 06:53:06,FAILED
DEL02512,D075,Hub-West,Zone-11,,2025-10-19 09:29:26,2025-10-19 09:52:08,SUCCESS
DEL02513,D035,Hub-West,Zone-26,57.71,2025-10-14 01:29:59,2025-10-14 02:59:36,SUCCESS
DEL02514,D068,Hub-Central,Zone-07,62.33,2026-01-01 06:54:40,2026-01-01 08:33:25,SUCCESS
DEL02515,D045,Warehouse-North,Zone-21,52.14,2026-03-04 12:00:21,2026-03-04 12:41:22,SUCCESS
DEL02516,D039,Warehouse-East,Zone-14,17.27,2026-01-06 23:47:26,2026-01-07 00:01:14,SUCCESS
DEL02517,D085,Warehouse-East,Zone-07,38.25,2026-01-13 20:20:17,2026-01-13 20:54:30,SUCCESS
DEL02518,D054,Warehouse-East,Zone-20,17.39,2025-12-18 02:51:30,2025-12-18 02:59:55,FAILED
DEL02519,D066,Hub-West,Zone-06,26.76,2025-12-28 00:11:54,2025-12-28 00:48:06,SUCCESS
DEL02520,D003,Hub-West,Zone-28,19.33,2026-01-30 21:57:53,2026-01-30 22:08:55,FAILED
DEL02521,D024,Hub-Central,Zone-07,28.32,2026-01-21 00:17:04,2026-01-21 00:42:31,SUCCESS
DEL02522,D085,Hub-Central,Zone-09,35.66,2026-03-09 23:41:22,2026-03-10 00:01:35,FAILED
DEL02523,D082,Hub-West,Zone-28,22.62,2026-01-12 10:39:07,2026-01-12 10:57:35,SUCCESS
DEL02524,D099,Hub-Central,Zone-30,30.05,2026-03-26 02:09:40,2026-03-26 02:48:49,SUCCESS
DEL02525,D073,Warehouse-North,Zone-17,31.12,2026-02-19 02:16:17,2026-02-19 02:46:31,FAILED
DEL02526,D026,Hub-Central,Zone-05,59.32,2025-12-10 17:38:34,2025-12-10 19:02:12,SUCCESS
DEL02527,D031,Warehouse-East,Zone-28,25.11,2025-10-30 05:15:12,2025-10-30 05:37:28,FAILED
DEL02528,D056,Warehouse-East,Zone-28,29.51,2025-12-19 15:57:05,2025-12-19 16:19:53,SUCCESS
DEL02529,D009,Warehouse-South,Zone-28,28.45,2026-02-01 02:18:58,2026-02-01 02:38:53,SUCCESS
DEL02530,D053,Warehouse-East,Zone-21,7.18,2025-11-21 20:00:22,2025-11-21 20:05:38,SUCCESS
DEL02531,D021,Hub-West,Zone-08,44.45,2025-11-19 19:07:40,2025-11-19 19:38:07,FAILED
DEL02532,D052,Warehouse-North,Zone-05,30.62,2025-11-16 07:24:47,2025-11-16 07:39:02,FAILED
DEL02533,D025,Warehouse-South,Zone-26,27.49,2025-10-06 09:06:38,2025-10-06 09:32:17,SUCCESS
DEL02534,D040,Hub-Central,Zone-18,39.01,2025-12-30 03:08:27,2025-12-30 03:40:35,SUCCESS
DEL02535,D056,Warehouse-North,Zone-07,24.81,2025-12-21 22:45:06,2025-12-21 23:05:36,SUCCESS
DEL02536,D021,Warehouse-South,Zone-01,17.28,2025-11-22 22:55:47,2025-11-22 23:07:10,SUCCESS
DEL02537,D034,Warehouse-East,Zone-22,23.64,2026-03-03 08:07:41,2026-03-03 08:36:52,SUCCESS
DEL02538,D071,Warehouse-North,Zone-24,7.54,2025-11-04 04:09:02,2025-11-04 04:14:03,SUCCESS
DEL02539,D063,Warehouse-North,Zone-02,19.84,2026-03-01 21:28:24,2026-03-01 21:43:53,SUCCESS
DEL02540,D011,Hub-West,Zone-10,23.01,2025-11-30 22:54:08,2025-11-30 23:16:02,SUCCESS
DEL02541,D009,Hub-Central,Zone-29,15.46,2026-03-24 20:58:59,2026-03-24 21:20:29,SUCCESS
DEL02542,D047,Warehouse-North,Zone-13,48.48,2026-02-08 10:13:07,2026-02-08 10:50:58,FAILED
DEL02543,D093,Warehouse-South,Zone-08,88.73,2026-03-13 15:30:03,2026-03-13 16:29:11,FAILED
DEL02544,D015,Hub-West,Zone-30,17.11,2026-01-19 20:55:43,2026-01-19 21:08:24,SUCCESS
DEL02545,D016,Hub-West,Zone-25,36.57,2026-01-10 08:29:54,2026-01-10 08:55:04,SUCCESS
DEL02546,D068,Hub-Central,Zone-29,55.03,2025-11-18 21:30:38,2025-11-18 22:45:20,SUCCESS
DEL02547,D012,Hub-West,Zone-04,91.33,2025-11-16 05:31:06,2025-11-16 07:15:50,SUCCESS
DEL02548,D099,Warehouse-East,Zone-11,26.14,2026-03-06 15:26:06,2026-03-06 15:39:20,FAILED
DEL02549,D075,Hub-Central,Zone-26,7.08,2026-02-21 03:46:13,2026-02-21 03:57:07,SUCCESS
DEL02550,D096,Warehouse-South,Zone-30,15.52,2026-02-22 11:06:00,2026-02-22 11:18:04,SUCCESS
DEL02551,D055,Warehouse-South,Zone-04,47.66,2025-11-12 07:59:33,2025-11-12 08:59:02,SUCCESS
DEL02552,D023,Warehouse-East,Zone-15,25.13,2025-11-11 13:49:06,2025-11-11 14:08:41,SUCCESS
DEL02553,D053,Hub-West,Zone-02,9.65,2025-11-19 09:09:05,2025-11-19 09:19:58,SUCCESS
DEL02554,D063,Warehouse-East,Zone-23,13.47,2026-01-12 14:09:00,2026-01-12 14:26:12,SUCCESS
DEL02555,D015,Hub-West,Zone-14,29.44,2025-12-01 10:57:00,2025-12-01 11:27:24,SUCCESS
DEL02556,D061,Warehouse-South,Zone-09,32.97,2026-02-10 13:47:30,2026-02-10 14:31:38,SUCCESS
